update,loss,policy_loss,value_loss,entropy,fps,eval_avg_return
887,0.040586914867162704,0.08409108966588974,0.004707064479589462,4.8211236000061035,2180.502058987843,nan
888,-0.018075421452522278,0.015722788870334625,0.014438140206038952,4.823635101318359,2180.7196449339917,nan
889,-0.041829586029052734,-0.001552419736981392,0.0079719927161932,4.824915885925293,2180.958027080038,nan
890,-0.06958736479282379,-0.023681068792939186,0.002340568695217371,4.824686527252197,2181.1721882002244,nan
891,-0.12392686307430267,-0.07711392641067505,0.0014052267652004957,4.821816444396973,2181.393192174362,nan
892,-0.11158245801925659,-0.07141730934381485,0.008040563203394413,4.820571422576904,2181.6145055594625,nan
893,-0.12712135910987854,-0.08006715029478073,0.0011591622605919838,4.821337699890137,2181.718744888489,nan
894,-0.10181728005409241,-0.05451195687055588,0.0008938589016906917,4.819917678833008,2181.825702929373,nan
895,-0.08818602561950684,-0.044273171573877335,0.00427559670060873,4.818844795227051,2181.8979107144664,nan
896,-0.10276012122631073,-0.06000301241874695,0.005475345067679882,4.823245048522949,2181.9989048428997,nan
897,-0.14719262719154358,-0.10054384171962738,0.0015880756545811892,4.823685646057129,2182.1023243118175,nan
898,-0.08507658541202545,-0.038207173347473145,0.0013508950360119343,4.822031021118164,2182.2139240274632,nan
899,-0.10447290539741516,-0.06187998130917549,0.0056100040674209595,4.820293426513672,2182.3037128907913,nan
900,-0.08115018904209137,-0.04346168041229248,0.01049999613314867,4.818850517272949,2182.351561439294,277.6005859375
901,-0.08075203001499176,-0.04197912663221359,0.009383831173181534,4.815673351287842,2164.5459396251313,nan
902,-0.11762028187513351,-0.07577348500490189,0.0062780315056443214,4.812482833862305,2164.7417117057175,nan
903,-0.06083826720714569,-0.01622307486832142,0.003500293707475066,4.811548709869385,2164.9604240857843,nan
904,-0.17093712091445923,-0.12401613593101501,0.0012290887534618378,4.815007209777832,2165.2250360869916,nan
905,-0.07902800291776657,-0.03203916922211647,0.0011743661016225815,4.816320419311523,2165.4395613747024,nan
906,-0.10515288263559341,-0.06733287870883942,0.010332342237234116,4.815234661102295,2165.5613068136017,nan
907,-0.04533414915204048,0.0012086480855941772,0.001621332485228777,4.816412925720215,2165.712967418635,nan
908,-0.1586860716342926,-0.11167282611131668,0.0011240674648433924,4.813732147216797,2165.91120623042,nan
909,-0.09361733496189117,-0.04683328792452812,0.0013204378774389625,4.81044864654541,2166.0418862164342,nan
910,0.03883383423089981,0.06639339029788971,0.02053346112370491,4.809301376342773,2166.1419749326074,nan
911,-0.10223636031150818,-0.05908327177166939,0.004919972736388445,4.807306289672852,2166.2346608272464,nan
912,-0.04310055822134018,-0.010952455922961235,0.01589176058769226,4.803986549377441,2166.4345832139325,nan
913,0.03535709157586098,0.07654815912246704,0.006812869571149349,4.800394058227539,2166.6338446618415,nan
914,-0.049701813608407974,-0.006333179771900177,0.004619738552719355,4.798837661743164,2166.795665986424,nan
915,-0.08072482794523239,-0.03686350956559181,0.004102359525859356,4.79636812210083,2166.9705868953756,nan
916,0.020171523094177246,0.056920479983091354,0.011213071644306183,4.796202659606934,2167.1893996342887,nan
917,-0.15130510926246643,-0.10427867621183395,0.0009305665735155344,4.795701026916504,2167.419433680506,nan
918,-0.1498059332370758,-0.10250840336084366,0.0006663785316050053,4.796390533447266,2167.5592178547254,nan
919,-0.005580838769674301,0.03969179466366768,0.0027115317061543465,4.798416614532471,2167.774846154342,nan
920,-0.11421367526054382,-0.07314573228359222,0.0069127813912928104,4.798072338104248,2167.939368336785,nan
921,-0.15319392085075378,-0.10668860375881195,0.0014569738414138556,4.796230316162109,2168.124191479938,nan
922,-0.06091907620429993,-0.031047001481056213,0.018096458166837692,4.796853542327881,2168.2719434997794,nan
923,-0.08792165666818619,-0.041190557181835175,0.0012215105816721916,4.795261383056641,2168.4872264513165,nan
924,-0.0017512142658233643,0.0405769981443882,0.005631419830024242,4.795963287353516,2168.6538675069614,nan
925,-0.0684557780623436,-0.028902776539325714,0.008444976061582565,4.799798011779785,2168.6984209879633,nan
926,-0.042170144617557526,-0.0029432550072669983,0.008794734254479408,4.802162170410156,2168.8440484803064,nan
927,-0.07463401556015015,-0.02815362438559532,0.0015578398015350103,4.803822994232178,2169.029886545531,nan
928,-0.1426641345024109,-0.09576618671417236,0.0011417280184105039,4.803966999053955,2169.2233803150993,nan
929,-0.09499435126781464,-0.04906190186738968,0.002113926690071821,4.804637432098389,2169.482330777846,nan
930,-0.07817147672176361,-0.03137475997209549,0.0012487232452258468,4.804543972015381,2169.7790563763797,nan
931,-0.0875423327088356,-0.04948373883962631,0.010012520477175713,4.807111740112305,2170.0002936029127,nan
932,0.04428114369511604,0.07592687010765076,0.016475887969136238,4.812161445617676,2170.1615156700736,nan
933,-0.09130728989839554,-0.04829040914773941,0.005098411347717047,4.811529159545898,2170.298445174794,nan
934,-0.07802285999059677,-0.03612745925784111,0.006215399131178856,4.811079978942871,2170.421184252036,nan
935,-0.07328667491674423,-0.047631777822971344,0.02249368652701378,4.814858436584473,2170.5124637257168,nan
936,-0.12254887819290161,-0.0759776383638382,0.001597721828147769,4.816896915435791,2170.6561643714927,nan
937,-0.0462137833237648,0.0010648109018802643,0.0008773679146543145,4.815596580505371,2170.738612057703,nan
938,-0.14783476293087006,-0.10121931880712509,0.0015306316781789064,4.814607620239258,2170.8444008319834,nan
939,-0.079438716173172,-0.03318752348423004,0.0018815111834555864,4.813270568847656,2170.9773802707628,nan
940,-0.05888717994093895,-0.01187942922115326,0.001099747372791171,4.8107500076293945,2171.1150060825025,nan
941,-0.06339912861585617,-0.030159037560224533,0.014852233231067657,4.809232711791992,2171.210107130102,nan
942,-0.08662082254886627,-0.05044671148061752,0.011914582923054695,4.808868885040283,2171.430422431874,nan
943,-0.012175608426332474,0.01591734029352665,0.019989829510450363,4.8082780838012695,2171.654047002958,nan
944,-0.005256615579128265,0.03984054923057556,0.0030252235010266304,4.812238693237305,2171.85427792888,nan
945,-0.08146241307258606,-0.048652566969394684,0.015371790155768394,4.818164348602295,2172.0729712774682,nan
946,-0.03189574554562569,0.003590082749724388,0.012739678844809532,4.8225507736206055,2172.200506778755,nan
947,-0.12316510081291199,-0.08043690770864487,0.005534643307328224,4.826283931732178,2172.2962813482864,nan
948,-0.20808446407318115,-0.16374951601028442,0.003950856626033783,4.828581809997559,2172.4897451717666,nan
949,-0.06377922743558884,-0.017292749136686325,0.001777672441676259,4.826415061950684,2172.6863066229544,nan
950,-0.1513080596923828,-0.10420486330986023,0.0011237194994464517,4.822690963745117,2172.8389471031323,nan
951,-0.0794898122549057,-0.04701582342386246,0.015739107504487038,4.821310043334961,2172.9786466506703,nan
952,-0.06087600439786911,-0.06001831591129303,0.04733523726463318,4.8192925453186035,2173.129969162243,nan
953,0.07791268825531006,0.0854165256023407,0.040687572211027145,4.819141387939453,2173.2969563738156,nan
954,-0.11948726326227188,-0.07388413697481155,0.0025555905885994434,4.8158721923828125,2173.4826653805853,nan
955,-0.020586229860782623,0.019960083067417145,0.007580679841339588,4.812699317932129,2173.6473932870945,nan
956,-0.008418601006269455,0.026731260120868683,0.012975146993994713,4.812500953674316,2173.826900982004,nan
957,-0.02805611863732338,0.0007400121539831161,0.019368497654795647,4.816462993621826,2174.015857746995,nan
958,-0.018184321001172066,0.00906374491751194,0.020932774990797043,4.818084239959717,2174.125353989202,nan
959,-0.12331430613994598,-0.07671843469142914,0.001552071887999773,4.814795017242432,2174.2396725038307,nan
960,-0.0059967003762722015,0.04102480784058571,0.001071251230314374,4.809276103973389,2174.340921335381,nan
961,-0.11432762444019318,-0.0676683634519577,0.001395263010635972,4.805452346801758,2174.4869851453664,nan
962,0.000912688672542572,0.042259734123945236,0.006731492001563311,4.807853698730469,2174.572303091253,nan
963,-0.1505049169063568,-0.11230922490358353,0.009921045042574406,4.811673164367676,2174.699206893884,nan
964,0.03829697519540787,0.07506757974624634,0.01139913685619831,4.81697416305542,2174.800460424917,nan
965,-0.05056373029947281,-0.019247714430093765,0.016919484362006187,4.823550224304199,2174.9727077082584,nan
966,-0.09845133125782013,-0.05268266797065735,0.002522866940125823,4.829153537750244,2175.1162562432837,nan
967,-0.1141502782702446,-0.06673600524663925,0.0008751535788178444,4.828942775726318,2175.2811564869885,nan
968,-0.019929463043808937,0.026576781645417213,0.0017731080297380686,4.827935218811035,2175.4568793944522,nan
969,-0.04268835857510567,-0.011027784086763859,0.016608214005827904,4.826879024505615,2175.61274237317,nan
970,-0.1122574508190155,-0.06629261374473572,0.0022928407415747643,4.82576847076416,2175.7892530405843,nan
971,-0.1382451057434082,-0.09957237541675568,0.009588462300598621,4.826120376586914,2175.937672327035,nan
972,-0.05483666807413101,-0.010472316294908524,0.00390537828207016,4.826972961425781,2176.094895552944,nan
973,-0.03756127506494522,0.00852237083017826,0.0022045711521059275,4.828821659088135,2176.23766567754,nan
974,-0.02534208819270134,0.0023943623527884483,0.02057662047445774,4.8313069343566895,2176.3758292537036,nan
975,-0.03459322452545166,0.0048510171473026276,0.008883314207196236,4.832756042480469,2176.525322275499,nan
976,-0.07306923717260361,-0.031964950263500214,0.007224272936582565,4.832856178283691,2176.681044256943,nan
977,-0.06707979738712311,-0.02670111134648323,0.007962257601320744,4.834094524383545,2176.8216040903944,nan
978,-0.06304974853992462,-0.016172299161553383,0.001482711872085929,4.836016654968262,2176.987854649464,nan
979,-0.056559473276138306,-0.02809421718120575,0.01990588754415512,4.837114334106445,2177.1025364773395,nan
980,-0.029087871313095093,0.014101522043347359,0.005194900557398796,4.8384294509887695,2177.2695305383186,nan
981,-0.05460983142256737,-0.007320009171962738,0.001099816639907658,4.838963985443115,2177.433036389332,nan
982,-0.11042434722185135,-0.07173573970794678,0.009739231318235397,4.8427839279174805,2177.5758817764595,nan
983,-0.025131091475486755,0.009808853268623352,0.013528379611670971,4.846832752227783,2177.7306148497237,nan
984,-0.030381731688976288,0.01464354619383812,0.0034542111679911613,4.847949028015137,2177.8876546350502,nan
985,-0.08117268234491348,-0.05908475071191788,0.026416966691613197,4.850489616394043,2178.011089240187,nan
986,0.0056509822607040405,0.041774824261665344,0.01243552379310131,4.8559370040893555,2178.167908002653,nan
987,-0.14142218232154846,-0.11433310061693192,0.02150540240108967,4.859447479248047,2178.3515012268335,nan
988,0.011873651295900345,0.05872005224227905,0.0017327031819149852,4.857910633087158,2178.4695562311153,nan
989,-0.10018005967140198,-0.05816524475812912,0.006589066702872515,4.860388278961182,2178.5908703140944,nan
990,0.022295329719781876,0.06567564606666565,0.005261106416583061,4.864142417907715,2178.7100438140824,nan
991,-0.1447468400001526,-0.10422858595848083,0.008154540322721004,4.867280006408691,2178.8964607769317,nan
992,-0.045665450394153595,-0.0006623975932598114,0.003720950335264206,4.872400283813477,2179.054763220709,nan
993,-0.035315413028001785,-0.0023786285892128944,0.01580202206969261,4.873880863189697,2179.18856588484,nan
994,-0.0274692103266716,0.006116930395364761,0.01515162643045187,4.873776912689209,2179.3297897035104,nan
995,-0.06548672914505005,-0.03320004791021347,0.016442028805613518,4.872871398925781,2179.4827479929854,nan
996,-0.01579427346587181,0.02461416646838188,0.008320337161421776,4.872877597808838,2179.563500867922,nan
997,-0.05527195334434509,-0.007827440276741982,0.001289655570872128,4.873416900634766,2179.6572550193587,nan
998,-0.08675014972686768,-0.04269888252019882,0.004704523831605911,4.875579357147217,2179.764009097003,nan
999,-0.005842167884111404,0.02715333178639412,0.015780210494995117,4.877571105957031,2179.8445332920264,nan
1000,-0.04359912872314453,-0.00026809796690940857,0.0054514226503670216,4.8782453536987305,2179.964768811009,215.7410125732422
1001,-0.1039101853966713,-0.05603966861963272,0.0008909025928005576,4.8761420249938965,2166.122255771764,nan
1002,-0.11698465049266815,-0.0693596601486206,0.0011100884294137359,4.873508453369141,2166.270469745797,nan
1003,-0.025395667180418968,0.013102903962135315,0.010252712294459343,4.875128269195557,2166.4259466204494,nan
1004,-0.0652366504073143,-0.027673861011862755,0.011226221919059753,4.878901481628418,2166.5869871121145,nan
1005,-0.011960916221141815,0.020848458632826805,0.01601175032556057,4.882112503051758,2166.729639111053,nan
1006,-0.025288280099630356,0.01339007169008255,0.01017665397375822,4.885500907897949,2166.8784258185024,nan
1007,-0.1351678967475891,-0.08775907754898071,0.0014412007294595242,4.885002613067627,2167.039312028311,nan
1008,0.040380481630563736,0.0760146975517273,0.013200604356825352,4.883481979370117,2167.208822675902,nan
1009,-0.06580023467540741,-0.03380291536450386,0.016842447221279144,4.883976936340332,2167.3533961908706,nan
1010,-0.09667077660560608,-0.04867438226938248,0.0008531247731298208,4.884951591491699,2167.4880378365074,nan
1011,-0.12938883900642395,-0.08356824517250061,0.003011781722307205,4.883237361907959,2167.600717164665,nan
1012,-0.021011795848608017,0.016958558931946754,0.01087185088545084,4.884220600128174,2167.742366756987,nan
1013,-0.17002734541893005,-0.12215059995651245,0.0009914088295772672,4.886816024780273,2167.901624979642,nan
